timestamp,price,prediction,action,position
2025-07-20 11:20:00,3729.47,-0.3840839580342625,SELL,-1
2025-07-20 11:21:00,3717.27,-0.20190544830887713,HOLD,-1
2025-07-20 11:22:00,3714.64,-0.14794296712580918,HOLD,-1
2025-07-20 11:23:00,3716.73,-0.09525564574196552,HOLD,-1
2025-07-20 11:24:00,3719.79,-0.12296044074705967,HOLD,-1
2025-07-20 11:25:00,3718.69,0.14806273192398628,BUY,1
2025-07-20 11:26:00,3715.37,0.03076179866565481,HOLD,1
2025-07-20 11:27:00,3716.96,-0.024358545012038487,HOLD,1
2025-07-20 11:28:00,3717.71,-0.00478065382039373,HOLD,1
2025-07-20 11:29:00,3721.34,-0.010585165331186506,HOLD,1
2025-07-20 11:30:00,3724.83,-0.06962807068812264,HOLD,1
2025-07-20 11:31:00,3723.3,-0.09150822833656404,HOLD,1
2025-07-20 11:32:00,3724.0,-0.07750074542245367,HOLD,1
2025-07-20 11:33:00,3728.43,-0.12457822841729221,SELL,-1
2025-07-20 11:34:00,3726.48,-0.04783841306188636,HOLD,-1
2025-07-20 11:35:00,3725.13,0.01875389359172197,HOLD,-1
2025-07-20 11:36:00,3725.68,-0.0074986227663077845,HOLD,-1
2025-07-20 11:37:00,3725.45,0.006549212839426569,HOLD,-1
2025-07-20 11:38:00,3724.36,0.08185738212315447,HOLD,-1
2025-07-20 11:39:00,3724.48,0.05525554386010276,HOLD,-1
2025-07-20 11:40:00,3724.21,0.04133942761233035,HOLD,-1
2025-07-20 11:41:00,3726.7,0.014627881317798486,HOLD,-1
2025-07-20 11:42:00,3727.92,-0.005226305881953136,HOLD,-1
2025-07-20 11:43:00,3728.61,-0.029046876203489964,HOLD,-1
2025-07-20 11:44:00,3731.44,-0.06572792631316049,HOLD,-1
2025-07-20 11:45:00,3733.53,-0.09814460559715729,HOLD,-1
2025-07-20 11:46:00,3736.84,-0.10958786176429873,HOLD,-1
2025-07-20 11:47:00,3744.0,-0.18915133124659267,HOLD,-1
2025-07-20 11:48:00,3750.6,-0.26880573937561936,HOLD,-1
2025-07-20 11:49:00,3762.14,-0.384942162742387,HOLD,-1
2025-07-20 11:50:00,3756.59,-0.28429098529654623,HOLD,-1
2025-07-20 11:51:00,3756.94,-0.24558052094604002,HOLD,-1
2025-07-20 11:52:00,3753.23,-0.10186282764513344,HOLD,-1
2025-07-20 11:53:00,3751.69,0.0052807098243266275,HOLD,-1
2025-07-20 11:54:00,3750.4,0.17405986186531652,BUY,1
2025-07-20 11:55:00,3747.05,0.14392883765037676,HOLD,1
2025-07-20 11:56:00,3751.81,0.08433631192738364,HOLD,1
2025-07-20 11:57:00,3754.48,-0.0013033756993015757,HOLD,1
2025-07-20 11:58:00,3754.42,-0.02209659948357018,HOLD,1
2025-07-20 11:59:00,3756.48,-0.06774439975910485,HOLD,1
2025-07-20 12:00:00,3749.47,-0.02062266549582473,HOLD,1
2025-07-20 12:01:00,3745.85,0.0886537237171683,HOLD,1
2025-07-20 12:02:00,3746.35,0.11530638739690446,HOLD,1
2025-07-20 12:03:00,3749.99,0.06411901975039214,HOLD,1
2025-07-20 12:04:00,3752.22,0.059909822031076615,HOLD,1
2025-07-20 12:05:00,3754.67,-0.06731974424935126,HOLD,1
2025-07-20 12:06:00,3754.59,-0.11557976557832543,SELL,-1
2025-07-20 12:07:00,3752.84,-0.08677708425923086,HOLD,-1
2025-07-20 12:08:00,3755.09,-0.06924047581844131,HOLD,-1
2025-07-20 12:09:00,3752.01,0.0004397070902068564,HOLD,-1
2025-07-20 12:10:00,3751.08,0.04439072309285225,HOLD,-1
2025-07-20 12:11:00,3749.85,0.05897422509702813,HOLD,-1
2025-07-20 12:12:00,3747.87,0.06140495072613292,HOLD,-1
2025-07-20 12:13:00,3748.51,0.08202759511961032,HOLD,-1
2025-07-20 12:14:00,3750.61,0.012528135896874272,HOLD,-1
2025-07-20 12:15:00,3736.96,0.18146844012903662,BUY,1
2025-07-20 12:16:00,3739.19,0.1343907002265325,HOLD,1
2025-07-20 12:17:00,3738.57,0.11534635887652459,HOLD,1
2025-07-20 12:18:00,3738.12,0.12892595011587765,HOLD,1
2025-07-20 12:19:00,3732.9,0.2255620800667611,HOLD,1
2025-07-20 12:20:00,3733.87,0.029948647597781514,HOLD,1
2025-07-20 12:21:00,3734.87,0.04577881525140493,HOLD,1
2025-07-20 12:22:00,3734.91,0.03697732793268818,HOLD,1
2025-07-20 12:23:00,3733.71,0.046838144950880026,HOLD,1
2025-07-20 12:24:00,3735.83,-0.050943729124627427,HOLD,1
2025-07-20 12:25:00,3732.12,0.011688028113860348,HOLD,1
2025-07-20 12:26:00,3725.8,0.10956507333839251,HOLD,1
2025-07-20 12:27:00,3727.18,0.09158388214071853,HOLD,1
2025-07-20 12:28:00,3726.75,0.08144237883584936,HOLD,1
2025-07-20 12:29:00,3729.9,0.06791802557879109,HOLD,1
2025-07-20 12:30:00,3732.07,-0.009930992282463209,HOLD,1
2025-07-20 12:31:00,3736.74,-0.15602712763084273,SELL,-1
2025-07-20 12:32:00,3735.34,-0.1182771605972618,HOLD,-1
2025-07-20 12:33:00,3735.67,-0.12778703641472952,HOLD,-1
2025-07-20 12:34:00,3736.8,-0.1000673924627343,HOLD,-1
2025-07-20 12:35:00,3734.51,-0.03984153215580666,HOLD,-1
2025-07-20 12:36:00,3736.05,0.002466731420046629,HOLD,-1
2025-07-20 12:37:00,3734.68,0.0026233401279345883,HOLD,-1
2025-07-20 12:38:00,3737.79,-0.033896954708943806,HOLD,-1
2025-07-20 12:39:00,3734.57,0.024703541483462037,HOLD,-1
2025-07-20 12:40:00,3741.6,-0.0987428524327454,HOLD,-1
2025-07-20 12:41:00,3738.89,-0.041316549092372125,HOLD,-1
2025-07-20 12:42:00,3738.9,-0.05897270931266467,HOLD,-1
2025-07-20 12:43:00,3737.99,-0.004662897200409112,HOLD,-1
2025-07-20 12:44:00,3736.39,-0.02554535266121999,HOLD,-1
2025-07-20 12:45:00,3735.61,0.07902685322506306,HOLD,-1
2025-07-20 12:46:00,3735.99,0.038438295178676425,HOLD,-1
2025-07-20 12:47:00,3733.5,0.07227125210733794,HOLD,-1
2025-07-20 12:48:00,3733.0,0.06731370500426884,HOLD,-1
2025-07-20 12:49:00,3734.92,0.02076090195193449,HOLD,-1
2025-07-20 12:50:00,3734.43,0.01719551659729689,HOLD,-1
2025-07-20 12:51:00,3735.27,0.01119416895837931,HOLD,-1
2025-07-20 12:52:00,3736.57,-0.03931474620286122,HOLD,-1
2025-07-20 12:53:00,3742.94,-0.13070234027996794,HOLD,-1
2025-07-20 12:54:00,3740.93,-0.07831049705105066,HOLD,-1
2025-07-20 12:55:00,3740.39,-0.07769734561741759,HOLD,-1
2025-07-20 12:56:00,3737.96,-0.03422179286037294,HOLD,-1
2025-07-20 12:57:00,3738.31,-0.021635850974974582,HOLD,-1
2025-07-20 12:58:00,3741.71,0.017696319243600895,HOLD,-1
2025-07-20 12:59:00,3747.37,-0.08427696390917169,HOLD,-1
2025-07-20 13:00:00,3743.98,-0.046089765001065736,HOLD,-1
2025-07-20 13:01:00,3746.71,-0.11458949050157809,HOLD,-1
2025-07-20 13:02:00,3743.32,-0.06499841615663349,HOLD,-1
2025-07-20 13:03:00,3743.85,-0.02701213492720987,HOLD,-1
2025-07-20 13:04:00,3741.61,0.07777269353817065,HOLD,-1
2025-07-20 13:05:00,3741.78,0.02998746787929043,HOLD,-1
2025-07-20 13:06:00,3745.11,0.021491274222310914,HOLD,-1
2025-07-20 13:07:00,3745.85,-0.033923906600624165,HOLD,-1
2025-07-20 13:08:00,3746.49,-0.0358898289518054,HOLD,-1
2025-07-20 13:09:00,3749.69,-0.10857994642936296,HOLD,-1
2025-07-20 13:10:00,3750.14,-0.11270725418140085,HOLD,-1
2025-07-20 13:11:00,3749.7,-0.0630792675690986,HOLD,-1
2025-07-20 13:12:00,3750.02,-0.05811897625753881,HOLD,-1
2025-07-20 13:13:00,3751.59,-0.07111755918926606,HOLD,-1
2025-07-20 13:14:00,3754.15,-0.06339953243586587,HOLD,-1
2025-07-20 13:15:00,3753.76,-0.05299175652880777,HOLD,-1
2025-07-20 13:16:00,3753.11,-0.05103284563025746,HOLD,-1
2025-07-20 13:17:00,3751.36,-0.024414195335414342,HOLD,-1
2025-07-20 13:18:00,3747.63,0.04510749330171737,HOLD,-1
2025-07-20 13:19:00,3751.08,0.03239519529647235,HOLD,-1
2025-07-20 13:20:00,3756.12,-0.0403810080469766,HOLD,-1
2025-07-20 13:21:00,3752.6,-0.0030188459581412036,HOLD,-1
2025-07-20 13:22:00,3752.97,-0.031880939768164404,HOLD,-1
2025-07-20 13:23:00,3750.46,-0.04877293828922702,HOLD,-1
2025-07-20 13:24:00,3750.9,-0.009704536894552356,HOLD,-1
2025-07-20 13:25:00,3748.16,0.09246296630355141,HOLD,-1
2025-07-20 13:26:00,3747.0,0.060015349329390164,HOLD,-1
2025-07-20 13:27:00,3745.5,0.08383345591191728,HOLD,-1
2025-07-20 13:28:00,3743.46,0.07651071055289058,HOLD,-1
2025-07-20 13:29:00,3742.0,0.10051104177234418,BUY,1
2025-07-20 13:30:00,3743.2,0.04693633718310132,HOLD,1
2025-07-20 13:31:00,3746.68,-0.01583955058126224,HOLD,1
2025-07-20 13:32:00,3744.63,-0.00971972613298453,HOLD,1
2025-07-20 13:33:00,3744.15,-0.03170029166161706,HOLD,1
2025-07-20 13:34:00,3744.01,-0.05040650021218809,HOLD,1
2025-07-20 13:35:00,3743.59,-0.03004010029056517,HOLD,1
2025-07-20 13:36:00,3744.64,0.0010180873745670622,HOLD,1
2025-07-20 13:37:00,3743.77,-0.015778740799591122,HOLD,1
2025-07-20 13:38:00,3743.1,-0.014313374095636183,HOLD,1
2025-07-20 13:39:00,3742.15,-0.004598467187375395,HOLD,1
2025-07-20 13:40:00,3740.14,0.015611831714953998,HOLD,1
2025-07-20 13:41:00,3739.7,0.03458521618270977,HOLD,1
2025-07-20 13:42:00,3738.18,0.04239774524616528,HOLD,1
2025-07-20 13:43:00,3736.86,0.05014185631042317,HOLD,1
2025-07-20 13:44:00,3738.8,0.010810992501691145,HOLD,1
2025-07-20 13:45:00,3742.67,-0.06810988825486575,HOLD,1
2025-07-20 13:46:00,3742.6,-0.07356486445145269,HOLD,1
2025-07-20 13:47:00,3743.3,-0.10359363709417571,SELL,-1
2025-07-20 13:48:00,3741.18,-0.09340613891482374,HOLD,-1
2025-07-20 13:49:00,3745.81,-0.12958220847713586,HOLD,-1
2025-07-20 13:50:00,3746.58,-0.08867933265957184,HOLD,-1
2025-07-20 13:51:00,3748.47,-0.11504125012451409,HOLD,-1
2025-07-20 13:52:00,3750.87,-0.13773524824842867,HOLD,-1
2025-07-20 13:53:00,3752.25,-0.18423443440556375,HOLD,-1
2025-07-20 13:54:00,3751.52,-0.11290633477480734,HOLD,-1
2025-07-20 13:55:00,3751.48,-0.10191046589651231,HOLD,-1
2025-07-20 13:56:00,3752.45,-0.08937836749166936,HOLD,-1
2025-07-20 13:57:00,3750.03,-0.02497244367013695,HOLD,-1
